ID	Style	Category	Artist	Title	Year	Image URL	Painting Info URL	Artist Info URL	Is painting	Face/body	Ave. art rating	Art (image+title): agreeableness	Art (image+title): anger	Art (image+title): anticipation	Art (image+title): arrogance	Art (image+title): disagreeableness	Art (image+title): disgust	Art (image+title): fear	Art (image+title): gratitude	Art (image+title): happiness	Art (image+title): humility	Art (image+title): love	Art (image+title): optimism	Art (image+title): pessimism	Art (image+title): regret	Art (image+title): sadness	Art (image+title): shame	Art (image+title): shyness	Art (image+title): surprise	Art (image+title): trust	Art (image+title): neutral	ImageOnly: agreeableness	ImageOnly: anger	ImageOnly: anticipation	ImageOnly: arrogance	ImageOnly: disagreeableness	ImageOnly: disgust	ImageOnly: fear	ImageOnly: gratitude	ImageOnly: happiness	ImageOnly: humility	ImageOnly: love	ImageOnly: optimism	ImageOnly: pessimism	ImageOnly: regret	ImageOnly: sadness	ImageOnly: shame	ImageOnly: shyness	ImageOnly: surprise	ImageOnly: trust	ImageOnly: neutral	TitleOnly: agreeableness	TitleOnly: anger	TitleOnly: anticipation	TitleOnly: arrogance	TitleOnly: disagreeableness	TitleOnly: disgust	TitleOnly: fear	TitleOnly: gratitude	TitleOnly: happiness	TitleOnly: humility	TitleOnly: love	TitleOnly: optimism	TitleOnly: pessimism	TitleOnly: regret	TitleOnly: sadness	TitleOnly: shame	TitleOnly: shyness	TitleOnly: surprise	TitleOnly: trust	TitleOnly: neutral
57727e01edc2cb3880e99b47	Post Renaissance Art	Baroque	Frans Hals	Fisher Boy	1630-1632	https://use2-uploads5.wikiart.org/images/frans-hals/fisher-boy-1632.jpg	https://www.wikiart.org/en/frans-hals/fisher-boy-1632	https://www.wikiart.org/en/frans-hals	yes	face	2.00	0.200	0	0.100	0	0	0	0	0.200	0.600	0.500	0.100	0.300	0	0	0	0	0.100	0	0.200	0	0.200	0	0.100	0	0	0	0	0	0.500	0.600	0.100	0.200	0	0	0	0	0	0	0.100	0	0.200	0	0.200	0	0	0	0	0.100	0.400	0.300	0.100	0.200	0	0	0	0	0.100	0.100	0.200	0
5772856fedc2cb38800108f9	Post Renaissance Art	Rococo	George Morland	The Comforts of Industry	1780	https://use2-uploads5.wikiart.org/images/george-morland/the-comforts-of-industry-1780.jpg	https://www.wikiart.org/en/george-morland/the-comforts-of-industry-1780	https://www.wikiart.org/en/george-morland	yes	face	2.10	0.100	0	0.100	0.100	0	0	0	0.100	0.500	0.200	0.400	0.300	0	0	0	0	0	0.100	0.200	0	0.100	0	0	0	0.100	0	0	0.200	0.500	0.400	0.300	0.200	0	0	0	0	0	0	0.200	0	0	0	0.200	0	0	0	0	0.100	0.400	0.100	0	0.400	0	0	0	0	0	0	0.100	0.100
57727ee7edc2cb3880ec4fc4	Post Renaissance Art	Neoclassicism	Giacomo Quarenghi	Cathedral Square of the Moscow Kremlin	1797	https://use2-uploads4.wikiart.org/images/giacomo-quarenghi/cathedral-square-of-the-moscow-kremlin-1797.jpg	https://www.wikiart.org/en/giacomo-quarenghi/cathedral-square-of-the-moscow-kremlin-1797	https://www.wikiart.org/en/giacomo-quarenghi	yes	face	1.59	0.082	0	0.110	0.027	0.041	0.027	0.041	0.082	0.288	0.205	0.055	0.151	0.041	0.027	0.055	0.014	0.014	0.055	0.384	0	0.082	0.014	0.123	0.014	0.014	0.014	0.014	0.055	0.260	0.178	0.041	0.137	0.014	0.014	0.055	0	0.027	0.055	0.288	0	0.014	0.014	0.208	0	0.042	0.014	0.028	0.028	0.236	0.250	0.042	0.125	0.028	0.014	0.028	0.014	0.042	0.042	0.389	0
577285e7edc2cb388002685d	Modern Art	Neo-Expressionism	Denise Green	Two Figures	1976	https://use2-uploads8.wikiart.org/images/denise-green/two-figures-1976.jpg	https://www.wikiart.org/en/denise-green/two-figures-1976	https://www.wikiart.org/en/denise-green	yes	none	0.21	0.022	0.011	0.278	0.022	0.033	0.078	0.089	0.022	0.100	0.122	0.111	0.111	0.056	0.022	0.067	0.022	0.044	0.378	0.067	0.022	0.022	0.011	0.233	0.022	0.033	0.067	0.111	0.033	0.122	0.078	0.044	0.111	0.067	0.044	0.078	0.044	0.033	0.389	0.056	0.011	0.022	0.022	0.326	0.022	0.056	0.067	0.022	0.011	0.101	0.124	0.112	0.112	0.034	0.022	0.022	0.022	0.022	0.169	0.034	0.067
5772842bedc2cb3880fd1b47	Modern Art	Abstract Art	Willi Baumeister	Harps	1945	https://use2-uploads6.wikiart.org/images/willi-baumeister/harps-1945.jpg	https://www.wikiart.org/en/willi-baumeister/harps-1945	https://www.wikiart.org/en/willi-baumeister	yes	none	0.82	0	0	0.455	0.091	0	0	0.091	0	0.182	0.182	0	0	0.091	0	0	0	0	0.364	0.091	0	0.091	0	0.455	0.091	0	0.091	0.091	0	0.091	0.182	0	0.091	0	0	0.091	0	0	0.364	0.091	0	0	0	0.273	0	0	0	0	0.091	0.545	0	0.182	0.091	0	0	0.091	0	0.091	0	0	0
577277e3edc2cb3880d61e85	Modern Art	Pop Art	Richard Hamilton	Self-Portrait	1967	https://use2-uploads5.wikiart.org/images/richard-hamilton/self-portrait-1967.jpg	https://www.wikiart.org/en/richard-hamilton/self-portrait-1967	https://www.wikiart.org/en/richard-hamilton	yes	face	0.23	0.099	0.025	0.222	0.198	0.037	0.049	0.062	0.037	0.099	0.086	0.025	0.136	0.062	0.086	0.062	0.037	0.062	0.222	0.198	0.025	0.062	0.025	0.272	0.136	0.025	0.074	0.037	0.012	0.062	0.099	0.025	0.111	0.099	0.025	0.062	0.037	0.062	0.296	0.210	0.025	0.037	0.037	0.136	0.173	0.025	0.025	0.012	0.062	0.148	0.086	0.099	0.160	0.012	0.025	0.037	0.012	0.037	0.099	0.333	0.099
5772859aedc2cb3880019d6b	Contemporary Art	Minimalism	Yves Gaucher	R - M - I	1969	https://use2-uploads2.wikiart.org/images/yves-gaucher/r-m-i-1969.jpg	https://www.wikiart.org/en/yves-gaucher/r-m-i-1969	https://www.wikiart.org/en/yves-gaucher	yes	none	-0.70	0	0.100	0.100	0	0	0.100	0	0	0.100	0.500	0	0	0	0	0	0	0	0.100	0	0.100	0	0	0.100	0	0.100	0	0	0	0.200	0.500	0	0	0	0	0	0	0	0.100	0	0.200	0	0	0.300	0	0	0	0	0	0	0.100	0	0.100	0	0	0	0	0	0	0	0.500
57728170edc2cb3880f4686b	Modern Art	Lyrical Abstraction	Bram van Velde	Le bonheur de Matisse	1981	https://use2-uploads2.wikiart.org/images/bram-van-velde/le-bonheur-de-matisse-1981.jpg	https://www.wikiart.org/en/bram-van-velde/le-bonheur-de-matisse-1981	https://www.wikiart.org/en/bram-van-velde	yes	none	0.00	0	0	0.200	0	0	0.100	0.100	0	0.200	0	0	0.100	0	0	0	0	0	0.600	0	0.100	0	0	0.200	0	0	0.100	0.100	0	0.100	0	0	0	0	0	0	0	0	0.600	0	0.100	0	0	0.375	0	0	0.125	0	0	0.375	0.125	0	0.125	0	0	0	0	0	0	0.250	0
57728a4eedc2cb3880107d94	Post Renaissance Art	Romanticism	William Collins	Children Playing with Puppies	1812	https://use2-uploads2.wikiart.org/images/william-collins/children-playing-with-puppies-1812.jpg	https://www.wikiart.org/en/william-collins/children-playing-with-puppies-1812	https://www.wikiart.org/en/william-collins	yes	face	2.50	0	0	0	0	0	0	0	0	1.000	0.200	0.600	0.300	0	0	0	0	0	0	0.100	0	0	0	0	0	0	0	0	0.100	0.900	0.300	0.500	0.200	0	0	0	0	0	0	0.200	0	0	0	0	0	0	0	0	0	0.900	0.200	0.500	0.100	0	0	0	0	0	0	0	0
577288d3edc2cb38800bcc58	Modern Art	Abstract Expressionism	Giorgio Cavallon	Untitled	1946	https://use2-uploads0.wikiart.org/images/giorgio-cavallon/untitled-1946.jpg	https://www.wikiart.org/en/giorgio-cavallon/untitled-1946	https://www.wikiart.org/en/giorgio-cavallon	yes	none	0.40	0	0	0.500	0	0	0	0.100	0.100	0.400	0.100	0	0	0.100	0.100	0.100	0	0.100	0.600	0.100	0	0.100	0.100	0.400	0.100	0.100	0	0.100	0.200	0.100	0.200	0	0.100	0	0.100	0	0	0	0.500	0.200	0	0.100	0	0.500	0.100	0	0	0.100	0	0.200	0	0.200	0.200	0	0	0	0	0	0.400	0.100	0.200
577288bcedc2cb38800b515c	Modern Art	Color Field Painting	Mark Rothko	No. 3	1953	https://use2-uploads0.wikiart.org/images/mark-rothko/no-3-1953.jpg	https://www.wikiart.org/en/mark-rothko/no-3-1953	https://www.wikiart.org/en/mark-rothko	yes	none	-0.64	0	0	0.545	0	0.091	0.091	0.091	0	0	0.091	0	0.182	0	0	0.091	0.182	0.091	0.273	0	0.091	0	0.091	0.545	0	0.091	0	0	0	0	0.091	0	0.091	0.091	0	0.091	0.091	0	0.273	0	0.091	0	0	0.364	0	0	0.091	0.091	0	0.091	0.091	0	0.182	0	0	0	0.182	0	0.182	0	0.182
577285e3edc2cb38800262cf	Modern Art	Pop Art	Allen Jones	Hatstand	1969	https://use2-uploads4.wikiart.org/images/allen-jones/hatstand-1969.jpg	https://www.wikiart.org/en/allen-jones/hatstand-1969	https://www.wikiart.org/en/allen-jones	no	face	0.36	0.143	0.071	0.214	0.143	0.143	0.214	0.143	0.071	0.143	0.071	0.143	0.214	0.071	0.071	0.071	0.429	0.071	0.357	0.071	0	0.143	0.071	0.214	0.214	0.143	0.143	0.143	0.071	0.143	0.071	0.143	0.143	0.071	0.143	0.071	0.214	0.143	0.429	0.143	0	0.154	0.077	0.538	0.077	0.154	0.154	0.077	0.077	0.154	0.231	0.077	0.154	0.077	0.077	0.077	0.077	0.077	0.308	0.077	0
57728134edc2cb3880f3b91f	Post Renaissance Art	Neoclassicism	Theodore Chasseriau	The Two Sisters	1843	https://use2-uploads1.wikiart.org/images/theodore-chasseriau/the-two-sisters-1843.jpg	https://www.wikiart.org/en/theodore-chasseriau/the-two-sisters-1843	https://www.wikiart.org/en/theodore-chasseriau	yes	face	2.18	0.091	0	0.091	0.091	0.091	0	0.091	0.273	0.273	0.455	0.455	0.091	0	0	0.091	0	0	0	0.455	0	0.091	0.091	0	0.091	0.091	0	0	0.273	0.273	0.455	0.273	0	0	0	0.091	0	0.091	0	0.364	0	0.091	0	0.091	0	0	0.091	0	0.182	0.455	0.364	0.455	0.091	0	0	0	0.091	0.091	0	0.364	0
57727b77edc2cb3880e18e14	Post Renaissance Art	Romanticism	George Stubbs	Cheetah with two Indian servants and a deer	1765	https://use2-uploads0.wikiart.org/images/george-stubbs/cheetah-with-two-indian-servants-and-a-deer.jpg	https://www.wikiart.org/en/george-stubbs/cheetah-with-two-indian-servants-and-a-deer	https://www.wikiart.org/en/george-stubbs	yes	face	1.60	0	0.100	0.100	0	0.200	0	0.100	0.200	0.200	0.300	0.100	0	0.100	0	0.100	0.100	0	0	0.100	0	0	0.100	0.300	0.100	0.300	0.200	0.100	0	0.400	0.300	0	0.100	0.100	0.100	0	0	0	0	0.200	0	0	0	0.500	0	0	0	0.100	0.100	0.400	0.200	0	0	0.100	0.100	0.100	0	0	0.100	0	0
57727e1eedc2cb3880e9c7a3	Modern Art	Magic Realism	Eyvind Earle	Medieval Forest	XX-XXI cent.	https://use2-uploads7.wikiart.org/images/eyvind-earle/medieval-forest.jpg	https://www.wikiart.org/en/eyvind-earle/medieval-forest	https://www.wikiart.org/en/eyvind-earle	yes	none	1.75	0	0	0.500	0	0	0	0.083	0.083	0.250	0.167	0	0.083	0	0	0.083	0	0	0.250	0.333	0	0	0	0.417	0.083	0	0	0	0.083	0.167	0.083	0.083	0.083	0	0	0.083	0	0	0.333	0.333	0.083	0	0	0.417	0	0	0	0.083	0	0.333	0.167	0	0.083	0	0	0	0	0	0.083	0.167	0
577286f1edc2cb388005a0b1	Modern Art	Pop Art	Roger Raveel	Yellow man with Trolley	1952	https://use2-uploads2.wikiart.org/images/roger-raveel/yellow-man-with-trolley-1952.jpg	https://www.wikiart.org/en/roger-raveel/yellow-man-with-trolley-1952	https://www.wikiart.org/en/roger-raveel	yes	body	0.63	0.027	0	0.164	0.027	0.014	0.027	0.027	0	0.329	0.164	0.027	0.260	0.027	0.027	0.041	0.041	0.027	0.260	0.110	0	0.041	0.014	0.219	0.014	0.041	0.041	0.027	0.027	0.205	0.137	0	0.247	0.014	0	0.027	0.014	0.014	0.288	0.055	0.014	0.014	0	0.260	0.027	0.027	0.027	0.014	0.027	0.260	0.178	0.041	0.233	0	0	0.027	0.014	0.014	0.082	0.027	0.041
5772867cedc2cb388004494c	Post Renaissance Art	Realism	Adolph Menzel	Friedrich der Gro&#223;e auf Reisen	1850	https://use2-uploads4.wikiart.org/images/adolph-menzel/friedrich-der-gro-e-auf-reisen-1850(1).jpg	https://www.wikiart.org/en/adolph-menzel/friedrich-der-gro-e-auf-reisen-1850	https://www.wikiart.org/en/adolph-menzel	yes	face	1.20	0	0.100	0	0.400	0	0	0	0.200	0.200	0.200	0.100	0	0	0	0	0.200	0	0	0.400	0	0	0.200	0	0.200	0	0	0	0.200	0.100	0.200	0	0	0	0	0	0.100	0	0	0.500	0	0	0	0.125	0	0	0	0	0.125	0.250	0.250	0	0.125	0	0	0	0	0	0	0.250	0.125
57728568edc2cb388000ff70	Post Renaissance Art	Romanticism	John Crome	Back of the New Mills, Norfolk	1817	https://use2-uploads6.wikiart.org/images/john-crome/back-of-the-new-mills-norfolk-1817.jpg	https://www.wikiart.org/en/john-crome/back-of-the-new-mills-norfolk-1817	https://www.wikiart.org/en/john-crome	yes	none	2.00	0	0	0	0	0	0	0.100	0	0.600	0.300	0	0.200	0	0	0.100	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700	0.300	0.100	0.200	0.100	0	0.100	0	0	0	0.200	0	0	0	0.100	0	0	0.100	0	0	0.400	0.100	0.100	0.300	0	0	0	0	0	0	0	0.100
577279f5edc2cb3880dd1583	Modern Art	Cubism	Vladimir Tatlin	The Fishmonger	1911	https://use2-uploads5.wikiart.org/images/vladimir-tatlin/the-fishmonger-1911.jpg	https://www.wikiart.org/en/vladimir-tatlin/the-fishmonger-1911	https://www.wikiart.org/en/vladimir-tatlin	yes	face	1.27	0	0	0.455	0	0	0	0.091	0.091	0.182	0.182	0	0.091	0.091	0	0	0	0	0.273	0.091	0	0	0.091	0.364	0	0	0	0	0.182	0.091	0.182	0.091	0.091	0.091	0	0.091	0	0	0.273	0	0	0	0	0.182	0	0	0	0.091	0.091	0.273	0	0.091	0	0.091	0	0.091	0	0	0	0.273	0
5772838fedc2cb3880fb2b90	Modern Art	Abstract Art	Marsden Hartley	Portrait of a German Officer	1914	https://use2-uploads1.wikiart.org/images/marsden-hartley/portrait-of-a-german-officer-1914.jpg	https://www.wikiart.org/en/marsden-hartley/portrait-of-a-german-officer-1914	https://www.wikiart.org/en/marsden-hartley	yes	none	-0.18	0	0	0.091	0.091	0.091	0.091	0.273	0	0	0	0	0.091	0.091	0.091	0.091	0	0.091	0.545	0.182	0.091	0	0.091	0.091	0	0.091	0.091	0.182	0	0.091	0	0	0.091	0	0	0.091	0.091	0.091	0.545	0.091	0	0.091	0.091	0.182	0.091	0.091	0.091	0.091	0.091	0	0.091	0	0	0.091	0.091	0	0.091	0	0.091	0.636	0.182
57728ab3edc2cb388011c91e	Post Renaissance Art	Romanticism	Thomas Jones	A Hilltop, Naples	1782	https://use2-uploads4.wikiart.org/images/thomas-jones/a-hilltop-naples-1782.jpg	https://www.wikiart.org/en/thomas-jones/a-hilltop-naples-1782	https://www.wikiart.org/en/thomas-jones	yes	none	1.50	0	0	0.167	0	0	0	0	0.167	0.417	0.500	0	0.083	0	0	0	0	0	0.083	0.167	0.083	0.167	0	0.083	0	0	0	0	0.167	0.500	0.333	0	0	0	0	0	0	0	0.083	0.250	0.083	0	0.083	0.083	0	0	0.083	0	0	0.083	0.250	0.167	0.083	0	0	0	0	0	0.167	0.167	0.083
5772883dedc2cb388009e33d	Modern Art	Surrealism	Dora Maar	Mannequin en vitrine	1935	https://use2-uploads5.wikiart.org/images/dora-maar/mannequin-en-vitrine-1935.jpg	https://www.wikiart.org/en/dora-maar/mannequin-en-vitrine-1935	https://www.wikiart.org/en/dora-maar	no	face	1.13	0.060	0.024	0.145	0.036	0	0.024	0.096	0.036	0.289	0.157	0.133	0.120	0.060	0.012	0.084	0	0.036	0.120	0.241	0.024	0.036	0.012	0.157	0.060	0.012	0.012	0.120	0.060	0.241	0.145	0.133	0.145	0	0.036	0.048	0	0.036	0.096	0.289	0	0.107	0	0.373	0.093	0.013	0.013	0.107	0.013	0.107	0.120	0.027	0.040	0.053	0.013	0.053	0	0.013	0.147	0.160	0.013
57728592edc2cb3880018fe4	Modern Art	Cubism	Jacoba van Heemskerck	Bild no. 15, Berg und Schiffe	1914	https://use2-uploads6.wikiart.org/images/jacoba-van-heemskerck/bild-no-15-berg-und-schiffe-1914.jpg	https://www.wikiart.org/en/jacoba-van-heemskerck/bild-no-15-berg-und-schiffe-1914	https://www.wikiart.org/en/jacoba-van-heemskerck	yes	none	0.70	0	0.100	0.200	0	0.100	0.200	0.100	0	0	0.200	0	0	0	0	0	0	0	0.400	0	0	0	0.100	0.300	0	0.100	0.200	0.100	0	0.100	0.100	0	0	0	0	0	0	0	0.400	0	0	0	0	0.444	0	0	0.222	0	0	0.222	0.111	0	0	0	0	0	0	0	0.222	0	0
57726efdedc2cb3880b92d9c	Modern Art	Impressionism	Edouard Manet	A Bar at the Folies-Bergere	1882	https://use2-uploads0.wikiart.org/images/edouard-manet/a-bar-at-the-folies-bergere-1882-1.jpg	https://www.wikiart.org/en/edouard-manet/a-bar-at-the-folies-bergere-1882-1	https://www.wikiart.org/en/edouard-manet	yes	face	2.09	0	0	0	0	0	0	0	0.182	0.545	0.182	0.182	0.182	0	0.091	0	0	0	0	0.364	0	0	0	0	0	0	0.091	0	0.182	0.364	0.364	0.091	0.091	0	0	0	0	0	0	0.455	0	0	0	0.200	0	0	0	0.100	0	0.600	0.100	0	0.100	0	0	0	0	0	0	0.100	0.100
57727f0dedc2cb3880ecdca6	Modern Art	Abstract Art	Ad Reinhardt	Untitled	1938	https://use2-uploads5.wikiart.org/images/ad-reinhardt/untitled-1938.jpg	https://www.wikiart.org/en/ad-reinhardt/untitled-1938	https://www.wikiart.org/en/ad-reinhardt	yes	none	0.20	0	0	0.500	0	0.100	0	0	0	0.200	0	0	0.300	0	0	0	0	0	0.400	0.200	0	0	0	0.500	0	0	0	0	0	0.100	0	0	0.300	0	0	0	0	0	0.400	0.200	0	0	0	0.400	0	0	0	0	0	0.100	0	0	0.100	0	0	0	0	0	0.200	0	0.400
57727e11edc2cb3880e9b155	Modern Art	Magic Realism	Eyvind Earle	Forest Symphony	1992	https://use2-uploads3.wikiart.org/images/eyvind-earle/forest-symphony-1992.jpg	https://www.wikiart.org/en/eyvind-earle/forest-symphony-1992	https://www.wikiart.org/en/eyvind-earle	yes	none	0.91	0	0	0.091	0	0	0.091	0.273	0	0.182	0.091	0	0	0.091	0	0	0	0	0.182	0.182	0	0	0	0.273	0	0	0.091	0.273	0	0	0.091	0	0	0	0	0	0	0	0.182	0.182	0	0	0	0.091	0	0	0.091	0.091	0	0.455	0	0	0	0	0	0	0	0	0	0.273	0.091
5772823dedc2cb3880f6e9a1	Modern Art	Pop Art	Derek Boshier	Untitled (5 Pepsi&#39;s and Sun 2 Guns)	1962	https://use2-uploads4.wikiart.org/images/derek-boshier/untitled-5-pepsi-s-and-sun-2-guns-1962.jpg	https://www.wikiart.org/en/derek-boshier/untitled-5-pepsi-s-and-sun-2-guns-1962	https://www.wikiart.org/en/derek-boshier	yes	none	-0.18	0	0.273	0.091	0	0.182	0.182	0.273	0	0.091	0	0	0	0	0	0	0	0	0.091	0	0	0	0.273	0.182	0	0	0	0.273	0	0	0	0	0	0.091	0	0	0.091	0	0.364	0	0.091	0	0.182	0.182	0	0.182	0.091	0.182	0	0	0	0	0	0.091	0	0	0	0	0.273	0	0.182
577283cdedc2cb3880fbde54	Modern Art	Color Field Painting	Edward Corbett	Washington, D.C., October #8, 1964	1964	https://use2-uploads1.wikiart.org/images/edward-corbett/washington-d-c-october-8-1964-1964.jpg	https://www.wikiart.org/en/edward-corbett/washington-d-c-october-8-1964-1964	https://www.wikiart.org/en/edward-corbett	yes	none	0.64	0	0	0.455	0	0	0.091	0.091	0	0.091	0.091	0	0.182	0	0	0.364	0	0	0.182	0.182	0	0	0	0.273	0	0	0.091	0	0	0.273	0	0	0.182	0	0	0.273	0	0	0.273	0.091	0	0	0	0.273	0	0	0.091	0	0.091	0.091	0	0	0.364	0	0	0	0	0	0.091	0.364	0.182
57728740edc2cb388006c300	Post Renaissance Art	Rococo	Richard Wilson	Lake Avernus I	1765	https://use2-uploads4.wikiart.org/images/richard-wilson/lake-avernus-i-1765.jpg	https://www.wikiart.org/en/richard-wilson/lake-avernus-i-1765	https://www.wikiart.org/en/richard-wilson	yes	face	1.90	0	0	0.200	0	0	0	0.100	0	0.700	0.300	0	0.200	0	0	0	0	0	0.100	0.200	0	0	0	0.200	0	0	0	0	0.100	0.500	0.200	0	0.200	0	0	0	0	0	0.100	0.200	0	0	0	0.400	0	0	0	0.100	0	0.400	0	0	0.100	0.100	0	0	0	0	0.100	0.100	0.100
57727681edc2cb3880d1d334	Modern Art	Color Field Painting,Lyrical Abstraction	Paul Jenkins	Phenomena Lands End	1974	https://use2-uploads2.wikiart.org/images/paul-jenkins/phenomena-lands-end.jpg	https://www.wikiart.org/en/paul-jenkins/phenomena-lands-end	https://www.wikiart.org/en/paul-jenkins	yes	none	0.60	0.100	0	0	0	0.100	0.100	0	0	0.200	0.100	0	0.300	0.100	0	0.100	0	0.100	0.600	0.100	0	0.100	0	0.200	0	0.100	0.100	0.100	0	0.300	0.200	0.100	0.200	0.100	0.100	0	0	0	0.300	0.100	0	0	0	0.200	0.100	0.200	0.100	0.100	0.100	0.200	0.100	0	0.200	0	0	0.100	0	0	0.100	0.100	0.200
577287e7edc2cb388008acfd	Modern Art	Pop Art	Konrad Klapheck	The Capitulation	1966	https://use2-uploads7.wikiart.org/images/konrad-klapheck/the-capitulation-1966.jpg	https://www.wikiart.org/en/konrad-klapheck/the-capitulation-1966	https://www.wikiart.org/en/konrad-klapheck	yes	none	0.68	0.091	0.045	0.318	0.068	0.068	0.091	0.114	0.045	0.091	0.114	0.023	0.136	0.091	0.114	0.159	0.068	0.023	0.455	0.136	0	0.023	0.045	0.295	0.045	0.068	0.091	0.091	0.045	0.068	0.068	0.045	0.068	0.045	0.068	0.159	0.023	0.023	0.432	0.068	0	0.070	0.023	0.233	0.047	0.116	0.047	0.116	0.093	0.093	0.186	0.093	0.116	0.047	0.047	0.093	0.047	0.023	0.116	0.302	0.023
57728761edc2cb388006e0e2	Contemporary Art	Minimalism	Giulio Paolini	Ut-op	1966	https://use2-uploads4.wikiart.org/images/giulio-paolini/ut-op-1966.jpg	https://www.wikiart.org/en/giulio-paolini/ut-op-1966	https://www.wikiart.org/en/giulio-paolini	yes	none	-0.60	0.100	0	0.300	0	0.200	0.100	0	0	0.100	0.100	0	0	0	0	0.300	0	0.200	0.400	0	0	0	0	0.400	0	0.100	0	0	0	0.100	0.100	0	0	0.200	0	0.100	0.100	0.200	0.500	0	0	0	0.100	0.300	0	0.200	0	0	0	0	0.100	0	0	0	0	0	0.100	0.100	0.300	0	0.100
57727ee7edc2cb3880ec4ffa	Post Renaissance Art	Neoclassicism	Giacomo Quarenghi	Church of the Assumption on Pokrovka	1800	https://use2-uploads2.wikiart.org/images/giacomo-quarenghi/church-of-the-assumption-on-pokrovka-1800.jpg	https://www.wikiart.org/en/giacomo-quarenghi/church-of-the-assumption-on-pokrovka-1800	https://www.wikiart.org/en/giacomo-quarenghi	yes	none	2.30	0.100	0	0	0	0.100	0.100	0	0.100	0.400	0.300	0.100	0.100	0.100	0	0	0	0.100	0	0.700	0	0.100	0	0.200	0.200	0.100	0	0.100	0	0.400	0.400	0.100	0.100	0	0.100	0	0	0.100	0	0.200	0	0.100	0	0.100	0.100	0.100	0.100	0.100	0.200	0.400	0.100	0.100	0.200	0	0.100	0	0	0	0.100	0.600	0.100
577283c6edc2cb3880fbd31d	Modern Art	Post-Impressionism	Ion Theodorescu-Sion	Nudes in a Landscape	1914	https://use2-uploads7.wikiart.org/images/ion-theodorescu-sion/nudes-in-a-landscape-1914.jpg	https://www.wikiart.org/en/ion-theodorescu-sion/nudes-in-a-landscape-1914	https://www.wikiart.org/en/ion-theodorescu-sion	yes	face	1.60	0.100	0	0	0	0	0	0	0	0.700	0.200	0.100	0.300	0	0	0	0	0.100	0	0.200	0	0	0	0	0	0	0	0	0	0.600	0.300	0.100	0.300	0	0	0	0	0	0	0.100	0	0	0	0.100	0	0	0	0	0	0.600	0.200	0.100	0.200	0	0	0	0.100	0	0	0.100	0
5772701bedc2cb3880bcf499	Renaissance Art	Early Renaissance	Paolo Uccello	St.George and the Dragon	XV cent.	https://use2-uploads1.wikiart.org/images/paolo-uccello/st-george-and-the-dragon-1.jpg	https://www.wikiart.org/en/paolo-uccello/st-george-and-the-dragon-1	https://www.wikiart.org/en/paolo-uccello	yes	face	1.80	0	0.600	0.100	0	0.100	0.100	0.200	0.100	0.100	0	0	0.200	0.100	0	0.100	0	0	0	0.600	0	0	0.600	0.200	0	0.100	0.100	0.200	0	0.100	0.100	0	0	0	0	0.100	0.100	0	0	0.100	0	0	0.400	0.200	0	0.100	0.100	0.200	0	0	0.100	0	0.100	0	0	0.100	0	0	0	0.500	0
577284a5edc2cb3880fe7eb5	Modern Art	Color Field Painting	John Ferren	Three Rocks	1949	https://use2-uploads7.wikiart.org/images/john-ferren/three-rocks-1949.jpg	https://www.wikiart.org/en/john-ferren/three-rocks-1949	https://www.wikiart.org/en/john-ferren	yes	none	-0.20	0	0	0.300	0	0.100	0.100	0	0	0.100	0.100	0	0	0	0	0	0	0	0.600	0	0.100	0	0	0.200	0	0	0.100	0	0	0.100	0.200	0	0	0	0	0	0	0	0.600	0	0.100	0	0	0.500	0	0	0.100	0	0	0	0	0	0.100	0	0	0.100	0	0	0.100	0	0.200
57727fa8edc2cb3880eeb474	Modern Art	Abstract Art	John Marin	Movement in Greys and Yellows	1946	https://use2-uploads6.wikiart.org/images/john-marin/movement-in-greys-and-yellows-1946.jpg	https://www.wikiart.org/en/john-marin/movement-in-greys-and-yellows-1946	https://www.wikiart.org/en/john-marin	yes	none	0.20	0	0	0.200	0	0.100	0.100	0.100	0	0.200	0.200	0	0.100	0.100	0	0.200	0	0	0.200	0.100	0	0	0	0.200	0	0.100	0	0.200	0	0.100	0.100	0	0.100	0.100	0	0.300	0	0	0	0	0	0	0	0.200	0	0	0.100	0	0	0.300	0.100	0	0	0.100	0	0	0	0	0.100	0	0.100
57728284edc2cb3880f800ae	Modern Art	Surrealism	Antonio Dacosta	A Festa	1942	https://use2-uploads7.wikiart.org/images/antonio-dacosta/a-festa-1942.jpg	https://www.wikiart.org/en/antonio-dacosta/a-festa-1942	https://www.wikiart.org/en/antonio-dacosta	yes	face	1.80	0.100	0	0	0	0	0	0	0	0.800	0.100	0.200	0.100	0	0	0	0	0.100	0	0.100	0	0	0	0	0	0	0	0.100	0	0.800	0.200	0.100	0.200	0	0	0	0	0	0	0.200	0	0	0	0	0	0	0	0	0	0.889	0	0	0.111	0	0	0	0	0	0.111	0.111	0
